"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:7nnWIPM5hwE3DaUBkvOIpy","Drive","spotify:artist:3YcBF2ttyueytpXtEzn1Za","Incubus","spotify:album:2i6nd4FV6y7K9fln6eelmR","Make Yourself","spotify:artist:3YcBF2ttyueytpXtEzn1Za","Incubus","1999-10-26","https://i.scdn.co/image/ab67616d0000b27374fad40214d982351347e46e","1","8","232453","https://p.scdn.co/mp3-preview/7948a397a8d6e2e9d37ea4827235fbe254463b66?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USSM19911007","spotify:user:3bfs68sbrnraxpmmszhnypee8","2021-05-23T12:22:01Z"
"spotify:track:1BExV8JprNJLvLeDE9qdEW","It's Been Awhile","spotify:artist:5KDIH2gF0VpelTqyQS7udb","Staind","spotify:album:0HogGfosAvj4tF3GTv2KIE","Break the Cycle","spotify:artist:5KDIH2gF0VpelTqyQS7udb","Staind","2001-08-20","https://i.scdn.co/image/ab67616d0000b27300e9c78a5d11dd6cf8e8f43e","1","4","264706","https://p.scdn.co/mp3-preview/556736a51750be67c6a0f53211efadc248fd9938?cid=9950ac751e34487dbbe027c4fd7f8e99","true","74","USEE10100288","spotify:user:3bfs68sbrnraxpmmszhnypee8","2021-05-23T12:22:09Z"
"spotify:track:6KtLECDztnah63TNmV4Plw","Wish You Were Here","spotify:artist:3YcBF2ttyueytpXtEzn1Za","Incubus","spotify:album:1rQZbncicoXyB64DqoH7OY","Morning View","spotify:artist:3YcBF2ttyueytpXtEzn1Za","Incubus","2001-10-23","https://i.scdn.co/image/ab67616d0000b273289320ef78f164a472698926","1","3","212733","https://p.scdn.co/mp3-preview/3c423190127a2748aad13610df1d44a36f45c956?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","USSM10107084","spotify:user:3bfs68sbrnraxpmmszhnypee8","2021-05-23T12:23:43Z"
"spotify:track:1dyTcli07c77mtQK3ahUZR","Just","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","spotify:album:35UJLpClj5EDrhpNIi4DFg","The Bends","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","1995-03-13","https://i.scdn.co/image/ab67616d0000b2739293c743fa542094336c5e12","1","7","234800","https://p.scdn.co/mp3-preview/6845569c3a7849874110c88dbd45b24a92c5ec69?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","GBAYE9400060","spotify:user:3bfs68sbrnraxpmmszhnypee8","2021-05-23T15:06:07Z"
"spotify:track:2soaqea9OtrB2gD36zNF6s","Tears of a Mandrake","spotify:artist:3AGFqPP3gt5rMSvhR87Xxu","Edguy","spotify:album:2S5whZS0ouI2rHct9VJuK5","Mandrake","spotify:artist:3AGFqPP3gt5rMSvhR87Xxu","Edguy","2001-09-24","https://i.scdn.co/image/ab67616d0000b273ed44479d621cb05e1ed6775b","1","1","431693","https://p.scdn.co/mp3-preview/ed0a52e2eeb47b2f78184b3a869b2583b93e4d1d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","DEZ900500471","spotify:user:hsuarezcellucci","2021-05-24T21:04:00Z"
"spotify:track:2wE7eJkf3IvxKwqiK3UoiO","The Gods Made Heavy Metal","spotify:artist:4CzUzn54Cp9TQr6a7JIlMZ","Manowar","spotify:album:4IoELctFmN7HWHSnb1hgFQ","Louder Than Hell","spotify:artist:4CzUzn54Cp9TQr6a7JIlMZ","Manowar","1996-01-01","https://i.scdn.co/image/ab67616d0000b273b2b3dc4550e94bb8d63154e0","1","3","363893","https://p.scdn.co/mp3-preview/445bd3e977d87bcb48e0ecb940e1efeca93dd10d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USGF19692503","spotify:user:hsuarezcellucci","2021-05-24T21:04:35Z"
"spotify:track:267BsRG0aX8LfeHsvCOdFA","Used To Love Her","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","spotify:album:1RCAG3LrDwYsNU5ZiUJlWi","G N' R Lies","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","1988-11-29","https://i.scdn.co/image/ab67616d0000b273d2c9d673548c12ad1c32e38d","1","6","191560","https://p.scdn.co/mp3-preview/5200a450dc86b8fbe16b481e005456cee64430e1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","USGF18819806","spotify:user:hsuarezcellucci","2021-05-24T21:10:12Z"
"spotify:track:2HwtiwV8OgIwNuj1Wq9e0B","Stand Up And Shout","spotify:artist:3UyoMrj8FAQDE8DrNbTju6","Dio","spotify:album:1QJmLRcuIMMjZ49elafR3K","Holy Diver","spotify:artist:3UyoMrj8FAQDE8DrNbTju6","Dio","1983","https://i.scdn.co/image/ab67616d0000b27315350aa1c89e23a5fa6c0de1","1","1","196973","https://p.scdn.co/mp3-preview/3098966e78b28a1d7c2cc1093cb66eb3c248f89e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","GBF088390136","spotify:user:3bfs68sbrnraxpmmszhnypee8","2021-05-25T11:43:25Z"
"spotify:track:52bzQkgk8TznulGvKOPQTK","Man On The Silver Mountain","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","spotify:album:3LXOrVXLXwRiOguE446OZo","Ritchie Blackmore's Rainbow","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","1975-01-01","https://i.scdn.co/image/ab67616d0000b2733626f32e555553b537a6493f","1","1","277226","https://p.scdn.co/mp3-preview/2637202f4630c8f9e522702b70102e61414eb78c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USPR37580075","spotify:user:3bfs68sbrnraxpmmszhnypee8","2021-05-25T11:44:20Z"
"spotify:track:7hVivPlFPhtiLU2uli9j66","Kill The King","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","spotify:album:56JX1fNOjTa7Bj7G18nxSq","Long Live Rock N Roll (Deluxe Edition)","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","1978","https://i.scdn.co/image/ab67616d0000b273b475f1f6fc613cb5bd90a3e8","1","5","267346","https://p.scdn.co/mp3-preview/a6ea3bc843f1f9837cb9b3c75ef22f296c13dca9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","USPR37880078","spotify:user:3bfs68sbrnraxpmmszhnypee8","2021-05-25T11:44:50Z"
"spotify:track:288cy2QRIj1CA7s1Ifu0ip","Blackout - 2015 Remaster","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","spotify:album:5FdpusvFzKwUmygqmgDzKG","Blackout","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","1982-03-29","https://i.scdn.co/image/ab67616d0000b273fcb46839cfb5aa9c92c7bc0f","1","1","230840","https://p.scdn.co/mp3-preview/dbed9f7062c52b99d321153cd79614158e48ec87?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DELV41501037","spotify:user:rosygv","2021-05-25T12:30:56Z"
"spotify:track:5XcZRgJv3zMhTqCyESjQrF","Poison","spotify:artist:3EhbVgyfGd7HkpsagwL9GS","Alice Cooper","spotify:album:033cvSPAuSU5ArRfIgQSDU","Trash","spotify:artist:3EhbVgyfGd7HkpsagwL9GS","Alice Cooper","1989-07-25","https://i.scdn.co/image/ab67616d0000b27334b292a289c635532da02671","1","1","269712","https://p.scdn.co/mp3-preview/b8d9ae581bdcd026a11612c3432b3bd3798ef03c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USSM18900004","spotify:user:rosygv","2021-05-25T12:34:33Z"
"spotify:track:5EYdTPdJD74r9EVZBztqGG","The Bad Touch","spotify:artist:6nDLku5uL3ou60kvCGZorh","Bloodhound Gang","spotify:album:7BuCGZPiQkZpyn0Wj8rxIh","Hooray For Boobies","spotify:artist:6nDLku5uL3ou60kvCGZorh","Bloodhound Gang","1999-10-04","https://i.scdn.co/image/ab67616d0000b273d6d86be2779b5b6b4980feb9","1","10","260506","https://p.scdn.co/mp3-preview/61e0ed385aa272cbd70dc5f1c0b319933ee713db?cid=9950ac751e34487dbbe027c4fd7f8e99","true","76","USIR19902530","spotify:user:hsuarezcellucci","2021-05-25T14:14:16Z"
"spotify:track:6XKrAPWErRnKm75E3A54BL","Al Amanecer","spotify:artist:7jnDSK1hbbcZdjapo2bHzY","Los Fresones Rebeldes","spotify:album:52XKFdIZcbBP1FoYZDEfW7","Sigue Sigue Spicnic","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2007-06-04","https://i.scdn.co/image/ab67616d0000b2734e8013e6826d15b2342096ec","1","2","156346","https://p.scdn.co/mp3-preview/9363d18c2158a50305a7464b4449a8ad3a8c0450?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","ES6060761902","spotify:user:hsuarezcellucci","2021-05-25T14:28:42Z"
"spotify:track:5Rizj5FLb2AyNKu9esjYY6","Rape Me","spotify:artist:6olE6TJLqED3rqDCT0FyPh","Nirvana","spotify:album:6ohX7moZZnF1FwYrli1OJ6","In Utero (Deluxe Edition)","spotify:artist:6olE6TJLqED3rqDCT0FyPh","Nirvana","1993-09-21","https://i.scdn.co/image/ab67616d0000b273aca059cebc1841277db22d1c","1","4","170000","https://p.scdn.co/mp3-preview/86766662e1f20be07b30e520c035f807adb16937?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","USGF19960704","spotify:user:hsuarezcellucci","2021-05-25T14:29:44Z"
"spotify:track:4eJikwHYHJ3yMg1tvS1Mom","Chiquilla","spotify:artist:5UbMQUFrcJdDstPCza7y0B","Seguridad Social","spotify:album:100SajoSYlozWJ2wRFKob3","Que No Se Extinga La Llama!","spotify:artist:5UbMQUFrcJdDstPCza7y0B","Seguridad Social","1991-06-12","https://i.scdn.co/image/ab67616d0000b273520b0ff54bb9342c83230edb","1","1","187999","https://p.scdn.co/mp3-preview/6d655a8e814976ef706d2e6baeea856f964e401e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","ES5019150000","spotify:user:hsuarezcellucci","2021-05-25T14:30:58Z"
"spotify:track:5oH0AN8LRPQCvEzoJIHk7c","The Beautiful People","spotify:artist:2VYQTNDsvvKN9wmU5W7xpj","Marilyn Manson","spotify:album:4qHWAUjNLA4D37EgaSkrGq","Antichrist Superstar (Explicit Version)","spotify:artist:2VYQTNDsvvKN9wmU5W7xpj","Marilyn Manson","1996-10-07","https://i.scdn.co/image/ab67616d0000b273f25451f9ed8064ad80626e3c","1","2","218840","https://p.scdn.co/mp3-preview/83ea8b4bb1e933b883b42c768916a04c477ce757?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","USIR19601008","spotify:user:hsuarezcellucci","2021-05-25T14:34:49Z"
"spotify:track:1HOMkjp0nHMaTnfAkslCQj","My Sharona","spotify:artist:0Nn9YwJzcaeuU1jJL06e3r","The Knack","spotify:album:6H0wsYDvFlATzXHn0IqVpi","Get The Knack","spotify:artist:0Nn9YwJzcaeuU1jJL06e3r","The Knack","1979-01-01","https://i.scdn.co/image/ab67616d0000b273af6b486fa0a2959f79c8acd8","1","7","295400","https://p.scdn.co/mp3-preview/5ef1f80be4197f4863d1e0f3f267259a97d26f15?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","USCA28900153","spotify:user:hsuarezcellucci","2021-05-25T14:35:29Z"
"spotify:track:40rvBMQizxkIqnjPdEWY1v","Down with the Sickness","spotify:artist:3TOqt5oJwL9BE2NG9MEwDa","Disturbed","spotify:album:6IvosVciDOQ9NAPaKwhtLY","The Sickness","spotify:artist:3TOqt5oJwL9BE2NG9MEwDa","Disturbed","2000-03-07","https://i.scdn.co/image/ab67616d0000b2732b222dcd5c4fcac7c0e81da2","1","4","279213","https://p.scdn.co/mp3-preview/e337c2d60afaee5d3c31e8ed2676539ae0f1220b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","USGI19900180","spotify:user:hsuarezcellucci","2021-05-25T14:37:05Z"
"spotify:track:5vHLwhxxlGzmClMcxRRFPr","Lithium","spotify:artist:6olE6TJLqED3rqDCT0FyPh","Nirvana","spotify:album:2UJcKiJxNryhL050F5Z1Fk","Nevermind (Remastered)","spotify:artist:6olE6TJLqED3rqDCT0FyPh","Nirvana","1991-09-26","https://i.scdn.co/image/ab67616d0000b273fbc71c99f9c1296c56dd51b6","1","5","257053","https://p.scdn.co/mp3-preview/bc669fd79c34b2ee7addf1c010c2a739f97a0242?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","USGF19942505","spotify:user:hsuarezcellucci","2021-05-25T14:53:01Z"
"spotify:track:2udGjDmpK1dH9VGyw7nrei","Cocaine","spotify:artist:6PAt558ZEZl0DmdXlnjMgD","Eric Clapton","spotify:album:0GBrlPh90D25SQ6EJu4VtT","Slowhand 35th Anniversary","spotify:artist:6PAt558ZEZl0DmdXlnjMgD","Eric Clapton","1977-11-01","https://i.scdn.co/image/ab67616d0000b2735e7464d9d8a25b2bf74b782a","1","1","221640","https://p.scdn.co/mp3-preview/d87ecd16859e1a5f39b7259a448bd5202f90426c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","NLF057790024","spotify:user:hsuarezcellucci","2021-05-25T17:16:08Z"
"spotify:track:0Pie5DFAHHxpkONFUsAI6s","Aneurysm","spotify:artist:6olE6TJLqED3rqDCT0FyPh","Nirvana","spotify:album:6ICrBzsbHVluGHP8wGK4Y3","Incesticide","spotify:artist:6olE6TJLqED3rqDCT0FyPh","Nirvana","1992-12-14","https://i.scdn.co/image/ab67616d0000b273e1f5fcef5fb5f70aa0a717fc","1","15","275600","https://p.scdn.co/mp3-preview/2a4924a69cebed00a659a729a731fd55ab781fbb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USGF19950415","spotify:user:3bfs68sbrnraxpmmszhnypee8","2021-05-26T19:39:46Z"
"spotify:track:69FrkutQvM0kwdcP5oF5UI","Melancholy (Holy Martyr)","spotify:artist:3KEixcRfBS5K3E91Vn1Kdy","Iced Earth","spotify:album:0fd4JVsaEIH2C8O5KYoCYw","Something Wicked This Way Comes","spotify:artist:3KEixcRfBS5K3E91Vn1Kdy","Iced Earth","1998-07-13","https://i.scdn.co/image/ab67616d0000b2739a503aa4501112959d3a5e15","1","2","287226","https://p.scdn.co/mp3-preview/7fb80b8574aecff6a36754bfb1214f499554187e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","US4E40491402","spotify:user:rosygv","2021-05-26T20:06:43Z"
"spotify:track:03rHMIaoIsrQ3Elkp0KLUk","I Died For You","spotify:artist:3KEixcRfBS5K3E91Vn1Kdy","Iced Earth","spotify:album:0bGhZHGL1hrkLSn354mB8W","The Dark Saga","spotify:artist:3KEixcRfBS5K3E91Vn1Kdy","Iced Earth","1996-06-03","https://i.scdn.co/image/ab67616d0000b2738513b250b4b1115e372c6ffd","1","2","227840","https://p.scdn.co/mp3-preview/ed554e972509d0dd4ec4eca721056b979b0eb666?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","GBDHC0450618","spotify:user:rosygv","2021-05-26T20:07:10Z"
"spotify:track:4uJSCrI7r0usNJ3aaHAuC6","Windowpane","spotify:artist:0ybFZ2Ab08V8hueghSXm6E","Opeth","spotify:album:4FmI0F5GvvR1M9RURWnJV9","Damnation","spotify:artist:0ybFZ2Ab08V8hueghSXm6E","Opeth","2003-04-22","https://i.scdn.co/image/ab67616d0000b273cf5507e5a84e6332c910b0d5","1","1","464280","https://p.scdn.co/mp3-preview/31128e75cdc4aa5fbe46891c03c1b94f5d696aaa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","GBCKC0300001","spotify:user:rosygv","2021-05-26T20:21:32Z"
"spotify:track:0ppdt8zRZOHIKh4ZDB0Zp9","Ghost of Perdition","spotify:artist:0ybFZ2Ab08V8hueghSXm6E","Opeth","spotify:album:74QPd1WqK8kTsVNtHdBzJ8","Ghost Reveries","spotify:artist:0ybFZ2Ab08V8hueghSXm6E","Opeth","2005-08-30","https://i.scdn.co/image/ab67616d0000b2731451fa8ef96932abd5a81791","1","1","629480","https://p.scdn.co/mp3-preview/32c43aff298d473d019980269335983804907009?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","NLA320581217","spotify:user:rosygv","2021-05-26T20:22:13Z"
"spotify:track:3WtsQAngIkmcNeqVeK3fXQ","In My Time of Need","spotify:artist:0ybFZ2Ab08V8hueghSXm6E","Opeth","spotify:album:4FmI0F5GvvR1M9RURWnJV9","Damnation","spotify:artist:0ybFZ2Ab08V8hueghSXm6E","Opeth","2003-04-22","https://i.scdn.co/image/ab67616d0000b273cf5507e5a84e6332c910b0d5","1","2","346733","https://p.scdn.co/mp3-preview/483fc35921e400c56a7e4ff6d340682af216f09e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","GBCKC0300002","spotify:user:rosygv","2021-05-26T20:22:34Z"
"spotify:track:7zUf7gPC7vYpVuN9pNuXRj","To Bid You Farewell","spotify:artist:0ybFZ2Ab08V8hueghSXm6E","Opeth","spotify:album:7mov9rVPoOWLi2mksFx5ex","Morningrise","spotify:artist:0ybFZ2Ab08V8hueghSXm6E","Opeth","1996-06-24","https://i.scdn.co/image/ab67616d0000b27359418a31727bbb5707911ba1","1","5","654413","https://p.scdn.co/mp3-preview/adecfa76f15f86b7560d4800353d976eae387e6a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBADD0405405","spotify:user:rosygv","2021-05-26T20:22:47Z"
"spotify:track:1S6juVJczzsvp1y31P2qOs","Scarred","spotify:artist:3KEixcRfBS5K3E91Vn1Kdy","Iced Earth","spotify:album:0bGhZHGL1hrkLSn354mB8W","The Dark Saga","spotify:artist:3KEixcRfBS5K3E91Vn1Kdy","Iced Earth","1996-06-03","https://i.scdn.co/image/ab67616d0000b2738513b250b4b1115e372c6ffd","1","8","353493","https://p.scdn.co/mp3-preview/10bd9a58f2a6918dd98728298407d0d1a5e7351c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","US4E40683108","spotify:user:rosygv","2021-05-26T20:26:52Z"
"spotify:track:6PvUDT0Mws8FCnR5w1wjL1","Slave to the Dark","spotify:artist:3KEixcRfBS5K3E91Vn1Kdy","Iced Earth","spotify:album:0bGhZHGL1hrkLSn354mB8W","The Dark Saga","spotify:artist:3KEixcRfBS5K3E91Vn1Kdy","Iced Earth","1996-06-03","https://i.scdn.co/image/ab67616d0000b2738513b250b4b1115e372c6ffd","1","9","243133","https://p.scdn.co/mp3-preview/8cb3b0abf140e08a0d6a08547a5fbb1b9dc70276?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","US4E40683109","spotify:user:rosygv","2021-05-26T20:29:22Z"
"spotify:track:49zl60Mjj3BwS01VuZ68w0","Prayer in the Dark","spotify:artist:5HFkc3t0HYETL4JeEbDB1v","Powerwolf","spotify:album:65VaCwwKYqxT8MEUin2VMx","Lupus Dei","spotify:artist:5HFkc3t0HYETL4JeEbDB1v","Powerwolf","2007-05-07","https://i.scdn.co/image/ab67616d0000b273a0df901d6f714d726ccc36a1","1","3","260240","https://p.scdn.co/mp3-preview/2b79dfd2bd8f8213feb43755bbe6fd8b7074fd34?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","USMBR0704949","spotify:user:rosygv","2021-05-26T20:42:58Z"
"spotify:track:2WD5GPCdoIJr6OHvQowW62","Catholic in the Morning...Satanist At Night","spotify:artist:5HFkc3t0HYETL4JeEbDB1v","Powerwolf","spotify:album:4egeysZOnAE5nE4WKvnmYk","Bible of the Beast","spotify:artist:5HFkc3t0HYETL4JeEbDB1v","Powerwolf","2009-04-24","https://i.scdn.co/image/ab67616d0000b27355a21bacb7082eff509ed279","1","5","237666","https://p.scdn.co/mp3-preview/056179469843ab25dd1f197b4d93c20012a6fed1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","USMBR0906415","spotify:user:rosygv","2021-05-26T21:13:10Z"
"spotify:track:5CtaBjZac81phlz5FNFI18","Beat the Bastards","spotify:artist:3JDIAtVrJdQ7GFOX26LYpv","Accept","spotify:album:0sUtCw0dDv0KC8zrnxlmY4","Blood of the Nations","spotify:artist:3JDIAtVrJdQ7GFOX26LYpv","Accept","2010-08-20","https://i.scdn.co/image/ab67616d0000b27339bcae6f92f8ba8941dc2fb1","1","1","324746","https://p.scdn.co/mp3-preview/98ee4665224cac16a9110b41e98ad5c4d682803f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","DED831000250","spotify:user:hsuarezcellucci","2021-05-25T15:47:34Z"
"spotify:track:6qopop1Rc9r1RjEIBQhc8d","Lightning Strike","spotify:artist:2tRsMl4eGxwoNabM08Dm4I","Judas Priest","spotify:album:7p3G0OCxtlWyJcPE1FxnyB","Firepower","spotify:artist:2tRsMl4eGxwoNabM08Dm4I","Judas Priest","2018-03-09","https://i.scdn.co/image/ab67616d0000b2737ca75d243242bd697841b84b","1","2","209453","https://p.scdn.co/mp3-preview/3b381604e17a831ab4385fdf4b4dc6450541f6c0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","GBARL1702142","spotify:user:hsuarezcellucci","2021-05-25T15:53:22Z"
"spotify:track:4VkYucHICJgcbLZkNlZDcH","Yankee Rose - Spanish Version","spotify:artist:0KyCXNSa7ZMb5LydfKbLG3","David Lee Roth","spotify:album:5M9cdj3Vfuof5GJ6yu80ka","Sonrisa Salvaje","spotify:artist:0KyCXNSa7ZMb5LydfKbLG3","David Lee Roth","1986","https://i.scdn.co/image/ab67616d0000b273ee3b65d35dad890e4b71df4e","1","1","227653","https://p.scdn.co/mp3-preview/d168dbf7e4015a44274d98655d86cbfe211231ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","USWB10700207","spotify:user:hsuarezcellucci","2021-05-26T11:40:06Z"
"spotify:track:6QsoxE4xv3CDv02Uu3IiJw","Tobacco Road (La Calle del Tabaco)","spotify:artist:0KyCXNSa7ZMb5LydfKbLG3","David Lee Roth","spotify:album:5M9cdj3Vfuof5GJ6yu80ka","Sonrisa Salvaje","spotify:artist:0KyCXNSa7ZMb5LydfKbLG3","David Lee Roth","1986","https://i.scdn.co/image/ab67616d0000b273ee3b65d35dad890e4b71df4e","1","6","149960","https://p.scdn.co/mp3-preview/d5657dd5d3046644fe10b03f7cdd136ff8555869?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","USWB10700212","spotify:user:hsuarezcellucci","2021-05-26T11:40:18Z"
"spotify:track:6CGwCT63BvZpHJu4gjpZlo","Abre la puerta","spotify:artist:5hlBb5u8K5D8yrL8jwZ7N9","Triana","spotify:album:08RShhOAzNuyfkN3zQ8jJU","Quiero contarte","spotify:artist:5hlBb5u8K5D8yrL8jwZ7N9","Triana","2008-07-29","https://i.scdn.co/image/ab67616d0000b27339ef8bae7a9d8c89f12c7126","1","2","590240","https://p.scdn.co/mp3-preview/3ecd6a7d8199c0b59c8bd9859cb86bc8da852f58?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","ES5079100193","spotify:user:rosygv","2021-05-26T21:51:51Z"
"spotify:track:008eogHQPXUzUuIURJoZuJ","Hellfire Thunderbolt","spotify:artist:0bDUXDIVbwZC0NVw26b4D3","KK's Priest","spotify:album:0uzXsHn4u4M052Ok4Vfz2u","Hellfire Thunderbolt","spotify:artist:0bDUXDIVbwZC0NVw26b4D3","KK's Priest","2021-05-12","https://i.scdn.co/image/ab67616d0000b273a1d2e2bc23a1540becd6b546","1","1","229901","https://p.scdn.co/mp3-preview/7fd2aaea66b0d5cc6b14b572a83cffaf71b91ca3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBJ8U2000002","spotify:user:hsuarezcellucci","2021-05-27T11:38:02Z"
"spotify:track:62AZ3W3P3Ti0J3a1SNkknj","Red Sharks","spotify:artist:2B73nUiRlcSwjTyVaIAwhR","Crimson Glory","spotify:album:3rVAT6vfRmcnPYcr9fiX0i","Transcendence","spotify:artist:2B73nUiRlcSwjTyVaIAwhR","Crimson Glory","1988","https://i.scdn.co/image/ab67616d0000b273c521c38218c4e7f3d4d01cca","1","4","287520","","false","1","TCAAR1039550","spotify:user:hsuarezcellucci","2021-05-27T19:06:41Z"
"spotify:track:5RdLf2E558INCBtTBbTirb","Conquistadores","spotify:artist:7954VFaZClkL503srfV5PE","Running Wild","spotify:album:4kx7aFf7y6LaOA7Ia4fQ1E","Port Royal","spotify:artist:7954VFaZClkL503srfV5PE","Running Wild","1988-01-01","https://i.scdn.co/image/ab67616d0000b2730dd260297f90b133d423898a","1","7","289946","https://p.scdn.co/mp3-preview/1c03b8f3ee58ec173db4c63d0b1f4306f8acf44b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAJE0700237","spotify:user:rosygv","2021-05-27T18:44:18Z"
"spotify:track:4i4t5Asb8cJPzcbmZ5b15u","Deja Vu - 2015 Remaster","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","spotify:album:0OEg65hPhgP7B0Dy9TqP2L","Somewhere in Time (2015 Remaster)","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","1986","https://i.scdn.co/image/ab67616d0000b27369059f3685b992f9ce22cd4c","1","7","298520","https://p.scdn.co/mp3-preview/b69a999921593c7bc7d3a060d2d4f0cbaa1ce832?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","GBCHB1800051","spotify:user:3bfs68sbrnraxpmmszhnypee8","2021-05-28T10:36:59Z"
"spotify:track:6uXD7ywanNw6sGatkT9uVw","From Here to Eternity - 2015 Remaster","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","spotify:album:16Su3EUFLPqWVyrwN1q5wO","Fear of the Dark (2015 Remaster)","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","1992","https://i.scdn.co/image/ab67616d0000b2730dda9c11454b9053d07f585a","1","2","218133","https://p.scdn.co/mp3-preview/9892aa5db186ef2cc1312ae9c892eca3bd1367c7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","GBCHB1800072","spotify:user:3bfs68sbrnraxpmmszhnypee8","2021-05-28T10:37:40Z"
"spotify:track:7sicPw7V9SYJl3Zjme9i4p","Heading Out to the Highway","spotify:artist:2tRsMl4eGxwoNabM08Dm4I","Judas Priest","spotify:album:02mDd1vg3xHPOxpNYkZIGP","Point Of Entry","spotify:artist:2tRsMl4eGxwoNabM08Dm4I","Judas Priest","1981","https://i.scdn.co/image/ab67616d0000b273397a50d3dede88554925c717","1","1","225533","https://p.scdn.co/mp3-preview/23dfd63e5367bb66a40dcd65cda100e7b32adcb0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","GBBBN8100009","spotify:user:hsuarezcellucci","2021-06-03T20:46:44Z"
"spotify:track:1ocKVM8apJb2y0zBZHgXU4","Abigail","spotify:artist:5i0ph60TnwTlIGrOZAmcZa","King Diamond","spotify:album:3i37S15C3vaMlJNx7AUM6b","Abigail","spotify:artist:5i0ph60TnwTlIGrOZAmcZa","King Diamond","1987-10-21","https://i.scdn.co/image/ab67616d0000b27350b529912257480edb8a721c","1","8","290693","https://p.scdn.co/mp3-preview/2121bedf135b44a9f49cce6f4c8b003959c16826?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","NLA329780499","spotify:user:hsuarezcellucci","2021-06-03T20:49:21Z"
